name,country,position,image,worth,age
Axel Witsel,ベルギー,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/35047-1665067807.jpg?lm=1,18000000,29
Leander Dendoncker,ベルギー,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/168157-1662059450.jpg?lm=1,18000000,22
Steven Defour,ベルギー,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/33866-1616956729.jpg?lm=1,7000000,29
Radja Nainggolan,ベルギー,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/41982-1666894874.jpg?lm=1,45000000,30
Youri Tielemans,ベルギー,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/249565-1626861318.jpg?lm=1,25000000,20
Mousa Dembélé,ベルギー,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/19368-1563265500.png?lm=1,18000000,30
Marouane Fellaini,ベルギー,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/39679-1549036391.jpg?lm=1,12000000,30
Kevin De Bruyne,ベルギー,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/88755-1626449012.jpg?lm=1,110000000,26
Eden Hazard,ベルギー,フォワード,https://img.a.transfermarkt.technology/portrait/small/50202-1665067742.jpg?lm=1,100000000,26
Yannick Carrasco,ベルギー,フォワード,https://img.a.transfermarkt.technology/portrait/small/140776-1664969500.jpg?lm=1,40000000,24
Thorgan Hazard,ベルギー,フォワード,https://img.a.transfermarkt.technology/portrait/small/102226-1661413495.jpg?lm=1,22000000,25
Nacer Chadli,ベルギー,フォワード,https://img.a.transfermarkt.technology/portrait/small/59631-1664281563.jpg?lm=1,12000000,28
Anthony Limbombe,ベルギー,フォワード,https://img.a.transfermarkt.technology/portrait/small/140803-1527519880.jpg?lm=1,3000000,23
Adnan Januzaj,ベルギー,フォワード,https://img.a.transfermarkt.technology/portrait/small/177847-1661930984.jpg?lm=1,10000000,22
Kevin Mirallas,ベルギー,フォワード,https://img.a.transfermarkt.technology/portrait/small/33639-1605139873.jpeg?lm=1,10000000,30
Romelu Lukaku,ベルギー,フォワード,https://img.a.transfermarkt.technology/portrait/small/96341-1661780981.jpg?lm=1,85000000,24
Michy Batshuayi,ベルギー,フォワード,https://img.a.transfermarkt.technology/portrait/small/179184-1665590459.png?lm=1,25000000,24
Dries Mertens,ベルギー,フォワード,https://img.a.transfermarkt.technology/portrait/small/56416-1659628943.jpg?lm=1,30000000,31
Christian Benteke,ベルギー,フォワード,https://img.a.transfermarkt.technology/portrait/small/50201-1576743159.jpg?lm=1,22000000,27
Divock Origi,ベルギー,フォワード,https://img.a.transfermarkt.technology/portrait/small/148368-1661510925.jpg?lm=1,10000000,22
Laurent Depoitre,ベルギー,フォワード,https://img.a.transfermarkt.technology/portrait/small/90583-1608754160.jpg?lm=1,4500000,29
Rui Patrício,ポルトガル,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/45026-1661350448.jpg?lm=1,16000000,29
José Sá,ポルトガル,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/249994-1663427173.jpg?lm=1,3000000,25
Beto,ポルトガル,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/35242-1447239823.jpg?lm=1,700000,35
Rúben Dias,ポルトガル,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/258004-1661442106.jpg?lm=1,7000000,20
Edgar Ié,ポルトガル,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/191987-1630527204.png?lm=1,4000000,23
Pepe,ポルトガル,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/14132-1606396269.png?lm=1,3000000,34
Luís Neto,ポルトガル,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/56036-1582726258.jpg?lm=1,2750000,29
José Fonte,ポルトガル,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/33829-1666690457.jpg?lm=1,5000000,34
Ricardo Ferreira,ポルトガル,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/151205-1537878007.jpg?lm=1,1750000,25
Rolando,ポルトガル,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/27300-1523369296.jpg?lm=1,1000000,32
Bruno Alves,ポルトガル,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/13121-1595920356.jpg?lm=1,500000,36
Raphaël Guerreiro,ポルトガル,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/170986-1661413430.jpg?lm=1,18000000,24
Mário Rui,ポルトガル,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/87884-1661351255.jpg?lm=1,12000000,26
Vitorino Antunes,ポルトガル,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/44699-1602774456.jpg?lm=1,4000000,30
Kévin Rodrigues,ポルトガル,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/206947-1665476712.jpg?lm=1,3000000,23
João Cancelo,ポルトガル,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/182712-1615221629.jpg?lm=1,25000000,23
Nélson Semedo,ポルトガル,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/231572-1474546433.jpg?lm=1,30000000,24
Ricardo Pereira,ポルトガル,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/215876-1510137446.jpg?lm=1,13000000,24
Cédric Soares,ポルトガル,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/112988-1464947425.jpg?lm=1,15000000,26
William Carvalho,ポルトガル,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/100131-1662113601.jpg?lm=1,25000000,25
Danilo Pereira,ポルトガル,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/141050-1668697507.jpg?lm=1,24000000,26
Rúben Neves,ポルトガル,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/225161-1661855284.jpg?lm=1,15000000,20
Adrien Silva,ポルトガル,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/56810-1445432802.jpg?lm=1,25000000,28
André Gomes,ポルトガル,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/221025-1666691237.jpg?lm=1,22000000,24
João Moutinho,ポルトガル,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/29364-1464083394.PNG?lm=1,10000000,31
Bernardo Silva,ポルトガル,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/241641-1669364275.jpg?lm=1,40000000,23
Bruno Fernandes,ポルトガル,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/240306-1636537174.jpg?lm=1,17000000,23
João Mário,ポルトガル,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/149729-1643888830.jpg?lm=1,25000000,25
Manuel Fernandes,ポルトガル,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/16791-1663310716.png?lm=1,5400000,32
Gonçalo Guedes,ポルトガル,フォワード,https://img.a.transfermarkt.technology/portrait/small/225122-1629475017.jpg?lm=1,40000000,21
Bruma,ポルトガル,フォワード,https://img.a.transfermarkt.technology/portrait/small/139396-1655449843.jpg?lm=1,12500000,23
Gelson Martins,ポルトガル,フォワード,https://img.a.transfermarkt.technology/portrait/small/257448-1614091929.jpg?lm=1,30000000,22
Rony Lopes,ポルトガル,フォワード,https://img.a.transfermarkt.technology/portrait/small/174694-1523369789.jpg?lm=1,12000000,22
Ricardo Quaresma,ポルトガル,フォワード,https://img.a.transfermarkt.technology/portrait/small/4188-1631004334.jpg?lm=1,2500000,34
Cristiano Ronaldo,ポルトガル,フォワード,https://img.a.transfermarkt.technology/portrait/small/8198-1668503200.jpg?lm=1,120000000,32
André Silva,ポルトガル,フォワード,https://img.a.transfermarkt.technology/portrait/small/198008-1663686224.jpg?lm=1,22000000,22
Gonçalo Paciência,ポルトガル,フォワード,https://img.a.transfermarkt.technology/portrait/small/181547-1533115440.jpg?lm=1,2000000,23
Rodolfo Cota,メキシコ,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/71401-1668452646.jpg?lm=1,2800000,30
Jonathan Orozco,メキシコ,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/53592-1581590361.png?lm=1,2300000,31
Alfredo Talavera,メキシコ,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/50965-1668452910.jpg?lm=1,1800000,35
Jesús Corona,メキシコ,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/s_29574_3711_2013_07_26_1.jpg?lm=1,1500000,37
Miguel Fraga,メキシコ,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/54839-1523628210.jpg?lm=1,1000000,30
Moisés Muñoz,メキシコ,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/54856-1523620545.jpg?lm=1,1000000,38
Gibrán Lajud,メキシコ,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/242580-1523620709.jpg?lm=1,1000000,24
Carlos Salcedo,メキシコ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/256866-1645891058.jpg?lm=1,6000000,24
Diego Reyes,メキシコ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/131090-1547029254.jpg?lm=1,5500000,25
Héctor Moreno,メキシコ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/51046-1454601493.jpg?lm=1,4000000,30
César Montes,メキシコ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/387687-1666640369.jpg?lm=1,3000000,21
Néstor Araújo,メキシコ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/64134-1668453011.jpg?lm=1,2800000,26
Oswaldo Alanís,メキシコ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/106282-1618851430.jpg?lm=1,2500000,29
Hugo Ayala,メキシコ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/52965-1669107448.jpg?lm=1,2500000,31
Jair Pereira,メキシコ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/67192-1544358573.png?lm=1,1500000,31
Hedgardo Marín,メキシコ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/258215-1544358633.png?lm=1,1000000,25
Rafa Márquez,メキシコ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/2904-1449060939.jpg?lm=1,800000,39
Jesús Gallardo,メキシコ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/344854-1668453242.jpg?lm=1,3000000,23
Miguel Layún,メキシコ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/58576-1445516135.jpg?lm=1,5000000,29
Luis Rodríguez,メキシコ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/141103-1523627164.jpg?lm=1,1800000,27
Raúl López,メキシコ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/270035-1523626987.jpg?lm=1,1800000,25
Jesús Dueñas,メキシコ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/67646-1580383943.png?lm=1,4000000,29
Jorge Hernández,メキシコ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/118537-1579701076.jpg?lm=1,3500000,28
Jonathan González,メキシコ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/332764-1580827593.png?lm=1,3000000,18
Jesús Molina,メキシコ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/58591-1579697916.png?lm=1,2500000,30
Omar Govea,メキシコ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/282927-1500563541.jpg?lm=1,2500000,21
Edson Álvarez,メキシコ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/401356-1660762574.jpg?lm=1,2000000,20
Héctor Herrera,メキシコ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/122043-1668454058.jpg?lm=1,15000000,27
Orbelín Pineda,メキシコ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/334042-1628010903.jpg?lm=1,5000000,22
Érick Gutiérrez,メキシコ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/298796-1613229788.jpg?lm=1,5000000,22
Andrés Guardado,メキシコ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/20506-1660318679.jpeg?lm=1,5000000,31
Jonathan dos Santos,メキシコ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/60445-1618677798.JPG?lm=1,4750000,28
Rodolfo Pizarro,メキシコ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/234918-1583576942.jpg?lm=1,5500000,24
Marco Fabián,メキシコ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/67685-1549988783.JPG?lm=1,4500000,28
Hirving Lozano,メキシコ,フォワード,https://img.a.transfermarkt.technology/portrait/small/316889-1661508585.jpg?lm=1,22000000,22
Tecatito,メキシコ,フォワード,https://img.a.transfermarkt.technology/portrait/small/125165-1606396675.png?lm=1,12000000,25
Carlos Vela,メキシコ,フォワード,https://img.a.transfermarkt.technology/portrait/small/35773-1646496838.jpg?lm=1,10000000,28
Javier Aquino,メキシコ,フォワード,https://img.a.transfermarkt.technology/portrait/small/111082-1497615057.jpg?lm=1,5000000,28
Elías Hernández,メキシコ,フォワード,https://img.a.transfermarkt.technology/portrait/small/71433-1580830549.jpg?lm=1,3500000,29
Jürgen Damm,メキシコ,フォワード,https://img.a.transfermarkt.technology/portrait/small/221735-1618606820.JPG?lm=1,3500000,25
Ángel Sepúlveda,メキシコ,フォワード,https://img.a.transfermarkt.technology/portrait/small/160700-1544359275.png?lm=1,1500000,27
Uriel Antuna,メキシコ,フォワード,https://img.a.transfermarkt.technology/portrait/small/355998-1550076376.JPG?lm=1,250000,20
Giovani dos Santos,メキシコ,フォワード,https://img.a.transfermarkt.technology/portrait/small/44674-1565165236.png?lm=1,2750000,28
Raúl Jiménez,メキシコ,フォワード,https://img.a.transfermarkt.technology/portrait/small/206040-1668454631.jpg?lm=1,10000000,26
Chicharito,メキシコ,フォワード,https://img.a.transfermarkt.technology/portrait/small/50935-1646079369.JPG?lm=1,18000000,29
Alan Pulido,メキシコ,フォワード,https://img.a.transfermarkt.technology/portrait/small/143045-1618855055.jpg?lm=1,3500000,27
Henry Martín,メキシコ,フォワード,https://img.a.transfermarkt.technology/portrait/small/286339-1565165533.png?lm=1,1500000,25
Oribe Peralta,メキシコ,フォワード,https://img.a.transfermarkt.technology/portrait/small/53563-1497615119.jpg?lm=1,1500000,34
Martín Barragán,メキシコ,フォワード,https://img.a.transfermarkt.technology/portrait/small/264126-1415368484.jpg?lm=1,1200000,26
Andrey Lunev,ロシア,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/112541-1658913006.jpg?lm=1,8000000,26
Aleksandr Selikhov,ロシア,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/265153-1632577500.png?lm=1,5800000,24
Vladimir Gabulov,ロシア,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/24131-1555868547.png?lm=1,700000,34
Georgiy Dzhikiya,ロシア,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/185024-1632577609.png?lm=1,4500000,24
Andrey Semenov,ロシア,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/105478-1605978495.png?lm=1,3500000,29
Ilya Kutepov,ロシア,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/129096-1662566447.png?lm=1,3400000,24
Fedor Kudryashov,ロシア,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/48634-1665560235.png?lm=1,3000000,31
Viktor Vasin,ロシア,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/60134-1629034819.png?lm=1,2800000,29
Vladimir Granat,ロシア,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/31068-1615129050.png?lm=1,2000000,31
Sergey Ignashevich,ロシア,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/9644-1586198056.png?lm=1,25000,38
Dmitriy Kombarov,ロシア,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/38782-1609136524.png?lm=1,2500000,31
Konstantin Rausch,ロシア,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/45668-1605115452.png?lm=1,2200000,28
Yuri Zhirkov,ロシア,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/16760-1602270902.png?lm=1,800000,34
Mário Fernandes,ロシア,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/102740-1629034570.png?lm=1,16000000,27
Igor Smolnikov,ロシア,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/46635-1662566540.png?lm=1,7000000,29
Vladislav Ignatjev,ロシア,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/51897-1632663244.png?lm=1,3000000,31
Roman Neustädter,ロシア,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/40478-1605115875.png?lm=1,3000000,29
Anton Shvets,ロシア,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/221992-1605978886.png?lm=1,2800000,25
Dmitriy Tarasov,ロシア,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/48560-1600613351.png?lm=1,2000000,31
Alan Dzagoev,ロシア,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/69683-1662131224.png?lm=1,15000000,27
Roman Zobnin,ロシア,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/166277-1632577876.png?lm=1,8000000,24
Daler Kuzyaev,ロシア,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/279570-1658064471.png?lm=1,7000000,25
Denis Glushakov,ロシア,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/55336-1603044411.png?lm=1,6000000,31
Yuriy Gazinskiy,ロシア,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/159957-1574609433.png?lm=1,5200000,28
Magomed Ozdoev,ロシア,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/137206-1666267770.png?lm=1,2500000,25
Aleksandr Golovin,ロシア,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/263918-1614091807.jpg?lm=1,18000000,22
Aleksey Miranchuk,ロシア,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/255450-1661511113.jpg?lm=1,14000000,22
Anton Miranchuk,ロシア,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/255451-1658227495.png?lm=1,8000000,22
Aleksandr Erokhin,ロシア,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/84483-1602271011.png?lm=1,5000000,28
Dmitri Poloz,ロシア,フォワード,https://img.a.transfermarkt.technology/portrait/small/98539-1606809769.png?lm=1,5500000,26
Denis Cheryshev,ロシア,フォワード,https://img.a.transfermarkt.technology/portrait/small/98322-1557598608.png?lm=1,3000000,27
Aleksandr Samedov,ロシア,フォワード,https://img.a.transfermarkt.technology/portrait/small/15076-1551714818.png?lm=1,1200000,33
Fedor Smolov,ロシア,フォワード,https://img.a.transfermarkt.technology/portrait/small/50355-1642078326.png?lm=1,16000000,28
Aleksandr Kokorin,ロシア,フォワード,https://img.a.transfermarkt.technology/portrait/small/89086-1668889566.jpg?lm=1,11000000,27
Artem Dzyuba,ロシア,フォワード,https://img.a.transfermarkt.technology/portrait/small/48067-1602271146.png?lm=1,7000000,29
Anton Zabolotnyi,ロシア,フォワード,https://img.a.transfermarkt.technology/portrait/small/70114-1629035251.png?lm=1,1500000,26
Shusaku Nishikawa,日本,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/81787-1617123337.jpg?lm=1,1450000,31
Masaaki Higashiguchi,日本,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/113712-1523614796.jpg?lm=1,1250000,31
Shuichi Gonda,日本,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/79517-1669207489.jpg?lm=1,600000,28
Eiji Kawashima,日本,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/77383-1618502207.jpg?lm=1,250000,34
Maya Yoshida,日本,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/81789-1657108603.jpg?lm=1,7000000,29
Shogo Taniguchi,日本,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/307870-1605776779.jpg?lm=1,1800000,26
Gen Shoji,日本,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/164277-1493221638.jpg?lm=1,1700000,25
Tomoaki Makino,日本,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/106064-1523615620.jpg?lm=1,1650000,30
Masato Morishige,日本,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/81786-1523615679.jpg?lm=1,1450000,30
Naomichi Ueda,日本,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/188915-1512383766.jpg?lm=1,1100000,23
Makoto Hasebe,日本,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/39259-1663065131.jpg?lm=1,1000000,34
Genta Miura,日本,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/261931-1614694553.jpg?lm=1,825000,22
Yuto Nagatomo,日本,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/79522-1572951921.jpg?lm=1,3500000,31
Gotoku Sakai,日本,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/103310-1503914417.jpg?lm=1,2000000,27
Shintaro Kurumaya,日本,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/348041-1536047815.jpg?lm=1,1400000,25
Shuto Yamamoto,日本,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/86211-1615553692.jpg?lm=1,800000,32
Ryo Hatsuse,日本,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/414926-1629880759.jpg?lm=1,325000,20
Hiroki Sakai,日本,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/83002-1600434375.jpg?lm=1,3500000,27
Sei Muroya,日本,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/188910-1661423635.jpg?lm=1,550000,23
Hotaru Yamaguchi,日本,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/118492-1552385334.jpg?lm=1,1500000,27
Wataru Endo,日本,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/146310-1657181542.jpg?lm=1,1450000,24
Yojiro Takahagi,日本,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/106275-1616060448.jpg?lm=1,600000,31
Kento Misao,日本,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/295059-1615553611.jpg?lm=1,600000,21
Yasuyuki Konno,日本,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/61885-1623620367.jpg?lm=1,325000,34
Yuki Kobayashi,日本,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/145996-1527596512.jpg?lm=1,3000000,25
Gaku Shibasaki,日本,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/129693-1541153344.jpg?lm=1,1500000,25
Ryota Oshima,日本,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/164264-1605776285.jpg?lm=1,1150000,24
Yosuke Ideguchi,日本,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/318219-1537260262.jpg?lm=1,1000000,21
Kazuki Nagasawa,日本,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/263685-1615025933.jpg?lm=1,575000,26
Shu Kurata,日本,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/79415-1614694353.jpg?lm=1,1450000,29
Tomoya Ugajin,日本,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/125140-1615025916.jpg?lm=1,900000,29
Shinji Kagawa,日本,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/81785-1665759808.jpg?lm=1,13000000,29
Shoya Nakajima,日本,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/188911-1665560739.png?lm=1,3000000,23
Ryota Morioka,日本,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/140310-1604924044.jpg?lm=1,4000000,26
Yuya Kubo,日本,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/186260-1618656796.jpg?lm=1,5000000,24
